,fit num,MSE,R2,unc. Tc,lambda,data set,par0,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28,par29,par30,par31,par32,par33,par34,par35,par36,par37,par38,par39,par40,par41,par42,par43,par44,par45,par46,par47,par48,par49,par50,par51,par52,par53,par54,par55,par56,par57,par58,par59,par60,par61,par62,par63,par64,par65,par66,par67,par68,par69,par70,par71,par72,par73,par74,par75,par76,par77,par78,par79,par80,par81
88,29,0.00931805993745812,0.7279395768862154,17.85806824266007,0.03490474093239371,test,0.18580275544713515,-0.02394567192985857,0.13554506279439943,-0.1704606781936258,-0.08295150979092658,0.1322159096627207,-0.07832716147047472,0.004127110176269665,0.06821269879150371,0.004107035743148381,-0.06752787108606921,0.01178388844324349,0.05805236101172703,-0.11638242162604251,-0.045732767209846203,0.10879203020574457,-0.2631975174081775,0.07847293331382604,0.10587302969084073,0.024013553461956345,-0.11460069209128115,-0.01272866075068043,-0.02405988963532147,0.4665895814877627,-0.011866470252838872,-0.506080175678606,0.17849820769268596,0.10784990271649159,0.06990773943679918,-0.0162466649202464,-0.05114962240712148,-0.03517083496924066,-0.07487604024334649,0.00013654264314744667,0.02422162459027237,0.04965543555747066,0.03764581022151845,-0.03577270785347844,-0.03370152567262486,-0.0013662796167147814,0.05600883982892398,-0.015259701728910797,-0.02496640633488211,0.10078337109281756,0.03678191753430275,-0.10784781116882605,0.007827254560981793,-0.029913714205571696,-0.11768625338546593,-0.02181102876480068,0.14871242813800112,-0.06004638252923665,0.09545945449008025,-0.13732291923014167,-0.07537646472828742,0.10246904038126685,-0.040872947661410315,0.04691725017734119,-0.04523431073229076,0.03571972198594055,-0.014934320358408342,0.022916582194709368,-0.015405665535472145,0.12845220393798665,-0.01287186721984555,-0.06650443146967858,0.022462179593445437,0.001676262483773244,-0.08853056790857843,-0.05593782631099744,0.10325340378757733,0.0018847262184427576,-0.08456163549859949,0.12953033812645592,0.10721251577920296,-0.15482948335598218,0.1557894809116287,-0.1439591325145166,0.02991444210357065,-0.0023096802428323833,0.01938176010042874,-0.06047478667742418
89,29,0.009005389763504219,0.7414683786998163,17.55589543873886,0.03490474093239371,eval,0.18580275544713515,-0.02394567192985857,0.13554506279439943,-0.1704606781936258,-0.08295150979092658,0.1322159096627207,-0.07832716147047472,0.004127110176269665,0.06821269879150371,0.004107035743148381,-0.06752787108606921,0.01178388844324349,0.05805236101172703,-0.11638242162604251,-0.045732767209846203,0.10879203020574457,-0.2631975174081775,0.07847293331382604,0.10587302969084073,0.024013553461956345,-0.11460069209128115,-0.01272866075068043,-0.02405988963532147,0.4665895814877627,-0.011866470252838872,-0.506080175678606,0.17849820769268596,0.10784990271649159,0.06990773943679918,-0.0162466649202464,-0.05114962240712148,-0.03517083496924066,-0.07487604024334649,0.00013654264314744667,0.02422162459027237,0.04965543555747066,0.03764581022151845,-0.03577270785347844,-0.03370152567262486,-0.0013662796167147814,0.05600883982892398,-0.015259701728910797,-0.02496640633488211,0.10078337109281756,0.03678191753430275,-0.10784781116882605,0.007827254560981793,-0.029913714205571696,-0.11768625338546593,-0.02181102876480068,0.14871242813800112,-0.06004638252923665,0.09545945449008025,-0.13732291923014167,-0.07537646472828742,0.10246904038126685,-0.040872947661410315,0.04691725017734119,-0.04523431073229076,0.03571972198594055,-0.014934320358408342,0.022916582194709368,-0.015405665535472145,0.12845220393798665,-0.01287186721984555,-0.06650443146967858,0.022462179593445437,0.001676262483773244,-0.08853056790857843,-0.05593782631099744,0.10325340378757733,0.0018847262184427576,-0.08456163549859949,0.12953033812645592,0.10721251577920296,-0.15482948335598218,0.1557894809116287,-0.1439591325145166,0.02991444210357065,-0.0023096802428323833,0.01938176010042874,-0.06047478667742418
90,30,0.008966964334722974,0.7377665095373551,17.51840045083722,0.02829919264503744,train,0.18595404746874802,-0.026380460297203725,0.12757172493352115,-0.15659496543851154,-0.07507436661400352,0.11740728896932762,-0.06620737001340396,0.006540386038023687,0.06587821069625077,0.0029883620447017437,-0.0602846128299476,0.007731186895735475,0.1015836476877532,-0.15425703600612603,-0.08894223730230351,0.141301216311473,-0.18649167446879794,0.0763860736795728,0.10699837909642931,0.02322550078243076,-0.1172854625005989,-0.010860127437195957,-0.06996502399085694,0.4937734012268844,0.03966206097683414,-0.5441347211137784,0.10514920091423618,0.10464663002373625,0.07214423776925534,-0.0147624967062694,-0.04542825639048544,-0.0435615358996783,-0.06803432527528121,0.003717857806043909,0.01505136925405953,0.04511808216444242,0.028371474084923038,-0.02931848052529397,-0.037355943880642874,0.00117338029956446,0.05556997095468775,-0.014600551040168774,-0.018992617824219817,0.0974018837369347,0.03190231493911385,-0.10500538496227675,0.0046345277700306,-0.03099573712447318,-0.11812171538947994,-0.020857193516275702,0.14860560710803783,-0.06353176492450731,0.09624714001889127,-0.14421148669601122,-0.07840761818273695,0.11316175183917038,-0.036548743218474955,0.046068747648034945,-0.03990966141581218,0.034142112271082624,-0.0188881870528278,0.02544056865408786,-0.011672163226572087,0.13231924151253863,-0.011026425957584986,-0.07495412217058539,0.015316801971726376,0.00515843707525163,-0.07658787764147613,-0.051270128902694785,0.0867291386832062,-0.0028960856545868323,-0.06621444623809583,0.1007622979911891,0.09119000933111397,-0.12677344358690193,0.15797274374766804,-0.1484709384290509,0.030700937594664007,-0.004451921348519413,0.013904370681495836,-0.055235147680115844
91,30,0.009229036883197594,0.7310713443008237,17.772557140924814,0.02829919264503744,test,0.18595404746874802,-0.026380460297203725,0.12757172493352115,-0.15659496543851154,-0.07507436661400352,0.11740728896932762,-0.06620737001340396,0.006540386038023687,0.06587821069625077,0.0029883620447017437,-0.0602846128299476,0.007731186895735475,0.1015836476877532,-0.15425703600612603,-0.08894223730230351,0.141301216311473,-0.18649167446879794,0.0763860736795728,0.10699837909642931,0.02322550078243076,-0.1172854625005989,-0.010860127437195957,-0.06996502399085694,0.4937734012268844,0.03966206097683414,-0.5441347211137784,0.10514920091423618,0.10464663002373625,0.07214423776925534,-0.0147624967062694,-0.04542825639048544,-0.0435615358996783,-0.06803432527528121,0.003717857806043909,0.01505136925405953,0.04511808216444242,0.028371474084923038,-0.02931848052529397,-0.037355943880642874,0.00117338029956446,0.05556997095468775,-0.014600551040168774,-0.018992617824219817,0.0974018837369347,0.03190231493911385,-0.10500538496227675,0.0046345277700306,-0.03099573712447318,-0.11812171538947994,-0.020857193516275702,0.14860560710803783,-0.06353176492450731,0.09624714001889127,-0.14421148669601122,-0.07840761818273695,0.11316175183917038,-0.036548743218474955,0.046068747648034945,-0.03990966141581218,0.034142112271082624,-0.0188881870528278,0.02544056865408786,-0.011672163226572087,0.13231924151253863,-0.011026425957584986,-0.07495412217058539,0.015316801971726376,0.00515843707525163,-0.07658787764147613,-0.051270128902694785,0.0867291386832062,-0.0028960856545868323,-0.06621444623809583,0.1007622979911891,0.09119000933111397,-0.12677344358690193,0.15797274374766804,-0.1484709384290509,0.030700937594664007,-0.004451921348519413,0.013904370681495836,-0.055235147680115844
92,30,0.009002787612027377,0.7415430826779721,17.553358824499572,0.02829919264503744,eval,0.18595404746874802,-0.026380460297203725,0.12757172493352115,-0.15659496543851154,-0.07507436661400352,0.11740728896932762,-0.06620737001340396,0.006540386038023687,0.06587821069625077,0.0029883620447017437,-0.0602846128299476,0.007731186895735475,0.1015836476877532,-0.15425703600612603,-0.08894223730230351,0.141301216311473,-0.18649167446879794,0.0763860736795728,0.10699837909642931,0.02322550078243076,-0.1172854625005989,-0.010860127437195957,-0.06996502399085694,0.4937734012268844,0.03966206097683414,-0.5441347211137784,0.10514920091423618,0.10464663002373625,0.07214423776925534,-0.0147624967062694,-0.04542825639048544,-0.0435615358996783,-0.06803432527528121,0.003717857806043909,0.01505136925405953,0.04511808216444242,0.028371474084923038,-0.02931848052529397,-0.037355943880642874,0.00117338029956446,0.05556997095468775,-0.014600551040168774,-0.018992617824219817,0.0974018837369347,0.03190231493911385,-0.10500538496227675,0.0046345277700306,-0.03099573712447318,-0.11812171538947994,-0.020857193516275702,0.14860560710803783,-0.06353176492450731,0.09624714001889127,-0.14421148669601122,-0.07840761818273695,0.11316175183917038,-0.036548743218474955,0.046068747648034945,-0.03990966141581218,0.034142112271082624,-0.0188881870528278,0.02544056865408786,-0.011672163226572087,0.13231924151253863,-0.011026425957584986,-0.07495412217058539,0.015316801971726376,0.00515843707525163,-0.07658787764147613,-0.051270128902694785,0.0867291386832062,-0.0028960856545868323,-0.06621444623809583,0.1007622979911891,0.09119000933111397,-0.12677344358690193,0.15797274374766804,-0.1484709384290509,0.030700937594664007,-0.004451921348519413,0.013904370681495836,-0.055235147680115844
93,31,0.00896694132943982,0.7377671823130544,17.5183779785709,0.015917036473082513,train,0.18595466754546963,-0.02638301256181688,0.12797407930580681,-0.1572562306135732,-0.07545310697587064,0.11805218791241483,-0.06622369990157485,0.006502628610063569,0.06587106171764529,0.003004866598632451,-0.06042748252825252,0.007925757003452504,0.10327902991008298,-0.15868285144095404,-0.09043254432432571,0.14496221478041318,-0.18894837631453862,0.07641926926808186,0.10702176630085321,0.023272098327954686,-0.11780847190628749,-0.010224060441159338,-0.07154561745823858,0.4977374959908636,0.041328214246502314,-0.5489968861122827,0.10708524019599437,0.10482166618233216,0.07197872759226423,-0.014787616108083462,-0.044524027029840776,-0.04458195513546377,-0.06804043546840159,0.003706568051397138,0.015039270959965368,0.04520238727098679,0.028335697144095152,-0.029368777917584327,-0.037375154239745634,0.0011617010398682645,0.05561088256701032,-0.014640564137978752,-0.018906156389606115,0.09719694666325025,0.03182644371263571,-0.10482849912157008,0.004673633046395307,-0.031026786126233295,-0.11806839406754874,-0.02082607909999695,0.14854350215016704,-0.0634937341570296,0.09659422870895334,-0.1446177908108049,-0.07868015178235,0.11348499477353298,-0.036598465284932234,0.046097496143727976,-0.0398429566144802,0.034209909248047614,-0.019125972233005915,0.025550325709996897,-0.01165660336506777,0.13230047141343704,-0.011038811946906434,-0.07494325458503662,0.015329860860063495,0.0051509438623605595,-0.07658162019710169,-0.05129883241179013,0.08676710034660119,-0.00292898883615844,-0.06698748156515447,0.10209140403212211,0.09195155201875806,-0.12807928372685237,0.15854635681507942,-0.14855924843444865,0.030687978404596857,-0.004506228453403396,0.014061470517117036,-0.05535672596110531
94,31,0.009228823567014438,0.7310775602077596,17.772351745930226,0.015917036473082513,test,0.18595466754546963,-0.02638301256181688,0.12797407930580681,-0.1572562306135732,-0.07545310697587064,0.11805218791241483,-0.06622369990157485,0.006502628610063569,0.06587106171764529,0.003004866598632451,-0.06042748252825252,0.007925757003452504,0.10327902991008298,-0.15868285144095404,-0.09043254432432571,0.14496221478041318,-0.18894837631453862,0.07641926926808186,0.10702176630085321,0.023272098327954686,-0.11780847190628749,-0.010224060441159338,-0.07154561745823858,0.4977374959908636,0.041328214246502314,-0.5489968861122827,0.10708524019599437,0.10482166618233216,0.07197872759226423,-0.014787616108083462,-0.044524027029840776,-0.04458195513546377,-0.06804043546840159,0.003706568051397138,0.015039270959965368,0.04520238727098679,0.028335697144095152,-0.029368777917584327,-0.037375154239745634,0.0011617010398682645,0.05561088256701032,-0.014640564137978752,-0.018906156389606115,0.09719694666325025,0.03182644371263571,-0.10482849912157008,0.004673633046395307,-0.031026786126233295,-0.11806839406754874,-0.02082607909999695,0.14854350215016704,-0.0634937341570296,0.09659422870895334,-0.1446177908108049,-0.07868015178235,0.11348499477353298,-0.036598465284932234,0.046097496143727976,-0.0398429566144802,0.034209909248047614,-0.019125972233005915,0.025550325709996897,-0.01165660336506777,0.13230047141343704,-0.011038811946906434,-0.07494325458503662,0.015329860860063495,0.0051509438623605595,-0.07658162019710169,-0.05129883241179013,0.08676710034660119,-0.00292898883615844,-0.06698748156515447,0.10209140403212211,0.09195155201875806,-0.12807928372685237,0.15854635681507942,-0.14855924843444865,0.030687978404596857,-0.004506228453403396,0.014061470517117036,-0.05535672596110531
95,31,0.009002742581744477,0.7415443754317952,17.55331492511328,0.015917036473082513,eval,0.18595466754546963,-0.02638301256181688,0.12797407930580681,-0.1572562306135732,-0.07545310697587064,0.11805218791241483,-0.06622369990157485,0.006502628610063569,0.06587106171764529,0.003004866598632451,-0.06042748252825252,0.007925757003452504,0.10327902991008298,-0.15868285144095404,-0.09043254432432571,0.14496221478041318,-0.18894837631453862,0.07641926926808186,0.10702176630085321,0.023272098327954686,-0.11780847190628749,-0.010224060441159338,-0.07154561745823858,0.4977374959908636,0.041328214246502314,-0.5489968861122827,0.10708524019599437,0.10482166618233216,0.07197872759226423,-0.014787616108083462,-0.044524027029840776,-0.04458195513546377,-0.06804043546840159,0.003706568051397138,0.015039270959965368,0.04520238727098679,0.028335697144095152,-0.029368777917584327,-0.037375154239745634,0.0011617010398682645,0.05561088256701032,-0.014640564137978752,-0.018906156389606115,0.09719694666325025,0.03182644371263571,-0.10482849912157008,0.004673633046395307,-0.031026786126233295,-0.11806839406754874,-0.02082607909999695,0.14854350215016704,-0.0634937341570296,0.09659422870895334,-0.1446177908108049,-0.07868015178235,0.11348499477353298,-0.036598465284932234,0.046097496143727976,-0.0398429566144802,0.034209909248047614,-0.019125972233005915,0.025550325709996897,-0.01165660336506777,0.13230047141343704,-0.011038811946906434,-0.07494325458503662,0.015329860860063495,0.0051509438623605595,-0.07658162019710169,-0.05129883241179013,0.08676710034660119,-0.00292898883615844,-0.06698748156515447,0.10209140403212211,0.09195155201875806,-0.12807928372685237,0.15854635681507942,-0.14855924843444865,0.030687978404596857,-0.004506228453403396,0.014061470517117036,-0.05535672596110531
96,32,0.008966930388022099,0.7377675022882492,17.518367290648303,0.0015887687407704076,train,0.18595540433488228,-0.02638664044972258,0.1284481129386807,-0.15803483276660993,-0.07589907609412044,0.11881050182444122,-0.0662435672464731,0.006459399527531995,0.0658621269746014,0.003024744394961848,-0.060595714710574185,0.008155311689094192,0.10531938479308212,-0.16400776168395342,-0.09222596698926952,0.14936640062120252,-0.19187727946515204,0.0764559120663451,0.10704895103349603,0.02332717707858262,-0.11843909508221037,-0.00945317381923863,-0.07342037579043367,0.5024423087932902,0.04330458396298933,-0.5547681987158204,0.10939518824969176,0.10502693742268002,0.07178248864936677,-0.014817826933597315,-0.04345099104809409,-0.04579216569177295,-0.06804568139505508,0.003691047534452036,0.015021782773030345,0.04530651760083385,0.028292224937773402,-0.02942885620588065,-0.03739835277802432,0.0011475011430528942,0.055659135381489776,-0.014687680433952324,-0.01880303225796605,0.09695286750471388,0.031735855844998356,-0.10461755648795415,0.0047199965823485086,-0.03106383272254972,-0.11800396142510444,-0.02078928741030902,0.1484687759816893,-0.06344850542822768,0.09700375354265255,-0.1450951614114453,-0.0790010387164796,0.11386366358256246,-0.036656107486734035,0.04613115703528331,-0.03976320272317505,0.03429041960189575,-0.019406226618780286,0.025677885668431922,-0.01163701633366656,0.13227571155859394,-0.011054499338199717,-0.07492832717197907,0.015344622766304626,0.005142577360575629,-0.07657402842673162,-0.05133261328917875,0.08681024679332491,-0.002966002629413317,-0.06790522228351585,0.10367070288591032,0.0928550169582863,-0.12963088743618256,0.15923018018470217,-0.14866049278808935,0.03067259730803956,-0.004570068218501136,0.014248014588588778,-0.055501288252550046
97,32,0.009228587883954295,0.7310844278722123,17.772124811860166,0.0015887687407704076,test,0.18595540433488228,-0.02638664044972258,0.1284481129386807,-0.15803483276660993,-0.07589907609412044,0.11881050182444122,-0.0662435672464731,0.006459399527531995,0.0658621269746014,0.003024744394961848,-0.060595714710574185,0.008155311689094192,0.10531938479308212,-0.16400776168395342,-0.09222596698926952,0.14936640062120252,-0.19187727946515204,0.0764559120663451,0.10704895103349603,0.02332717707858262,-0.11843909508221037,-0.00945317381923863,-0.07342037579043367,0.5024423087932902,0.04330458396298933,-0.5547681987158204,0.10939518824969176,0.10502693742268002,0.07178248864936677,-0.014817826933597315,-0.04345099104809409,-0.04579216569177295,-0.06804568139505508,0.003691047534452036,0.015021782773030345,0.04530651760083385,0.028292224937773402,-0.02942885620588065,-0.03739835277802432,0.0011475011430528942,0.055659135381489776,-0.014687680433952324,-0.01880303225796605,0.09695286750471388,0.031735855844998356,-0.10461755648795415,0.0047199965823485086,-0.03106383272254972,-0.11800396142510444,-0.02078928741030902,0.1484687759816893,-0.06344850542822768,0.09700375354265255,-0.1450951614114453,-0.0790010387164796,0.11386366358256246,-0.036656107486734035,0.04613115703528331,-0.03976320272317505,0.03429041960189575,-0.019406226618780286,0.025677885668431922,-0.01163701633366656,0.13227571155859394,-0.011054499338199717,-0.07492832717197907,0.015344622766304626,0.005142577360575629,-0.07657402842673162,-0.05133261328917875,0.08681024679332491,-0.002966002629413317,-0.06790522228351585,0.10367070288591032,0.0928550169582863,-0.12963088743618256,0.15923018018470217,-0.14866049278808935,0.03067259730803956,-0.004570068218501136,0.014248014588588778,-0.055501288252550046
